nome,perfil_risco,Idade,Renda,TempoDeRelacao,TicketMedioInvestido,QtdProdutosNaCarteira,PerfilRisco,Pais,TaxaJuros,HistoricoInvestimentoESG,EngajamentoESG,ConhecimentoESG,PreocupacaoAmbiental,AcessouPagESG,LeuArtigoESG,ParticipouWebinarESG,AssessorESGAtivo,NPS_ESG,ValorAlocadoESG,propensao_esg,ESG_Label_Predito,faixa_propensao,categoria_produto,vence_em_dias,produtos_esg,valor_em_caixa,Renda Fixa,Multimercado,ETF,Renda Variável,Caixa,ValorEmCaixa
Bianca 1667,Moderado,33,11675.816141113024,58,329502.3458579272,13,1,Brasil,5.0,0,5,1,1,0,0,0,1,2,0.0,0.2,0,Baixa,Renda Variável,322,0,111560.21458822953,0.35636702789470664,0.20258186450160828,0.14630998411829096,0.24568446630794036,0.049056657177453666,111560.21458822953
Natália 5993,Conservador,62,7966.205069810601,22,388118.49671419204,5,0,EUA,13.75,0,0,2,3,0,1,0,0,1,0.0,0.15,0,Baixa,Caixa,641,0,36775.227197080174,0.26017528254369066,0.006377309104384265,0.06492384431794618,0.1949066484631889,0.47361691557079,36775.227197080174
Camila 1491,Conservador,35,3656.408489066651,74,1435060.9608226095,12,0,Brasil,13.75,0,6,2,1,0,0,0,0,5,0.0,0.0,0,,Multimercado,1028,0,99550.50308658896,0.1715332187020164,0.1006395759272364,0.0959207119238956,0.2808655291245102,0.35104096432234133,99550.50308658896
Rodrigo 6958,Conservador,64,6111.8517078928335,90,110291.6105443297,7,1,EUA,13.75,1,14,5,4,1,0,0,1,8,52340.09360722043,0.8499999999999999,1,Alta,ETF,752,1,65932.38421597698,0.29564229587170127,0.20348244793053885,0.0058246429914760485,0.2109574941500598,0.28409311905622403,65932.38421597698
André 9746,Conservador,41,6504.660700405359,79,965879.7366822314,9,1,Brasil,13.75,0,2,3,3,0,0,0,0,2,0.0,0.0,0,,Caixa,425,0,109295.46733073436,0.25956289311682296,0.15103146864783404,0.032635624671095535,0.1587551816925805,0.398014831871667,109295.46733073436
Beatriz 2417,Moderado,43,17513.878509846018,38,304956.02850899805,5,1,Brasil,2.0,0,3,2,2,1,0,0,0,1,0.0,0.1,0,Baixa,Caixa,351,0,145051.25760426538,0.09622349498854232,0.11109873182960589,0.1580464729742531,0.1145124843390008,0.5201188158685979,145051.25760426538
Paula 8513,Agressivo,42,12463.298348907785,105,872105.0840039115,4,2,EUA,13.75,0,1,3,3,0,1,0,0,0,0.0,0.15,0,Baixa,Multimercado,1139,0,42013.45230238769,0.08404927645158243,0.002621614091146851,0.00840407664761349,0.18290178485436787,0.7220232479552894,42013.45230238769
Fernanda 8245,Moderado,62,13558.418096367952,106,1502335.6699227218,10,1,Brasil,13.75,0,4,1,2,1,0,0,0,2,0.0,0.1,0,Baixa,ETF,307,0,121495.35547081496,0.30042461995039627,0.08450967257457305,0.044129709139328836,0.21710654184837105,0.3538294564873308,121495.35547081496
Henrique 3137,Conservador,58,3118.3159642594965,119,923037.727200454,16,2,Brasil,13.75,0,6,3,2,1,0,0,0,3,0.0,0.1,0,Baixa,Renda Fixa,714,0,43149.47831423648,0.26532953594476955,0.16738705678998644,0.14833334060920697,0.1970528330448055,0.2218972336112316,43149.47831423648
Rodrigo 5384,Moderado,46,7208.134283130954,49,335267.70687204466,11,1,Brasil,13.75,1,13,4,5,1,1,1,0,9,27584.05233734655,0.9999999999999999,1,Alta,Renda Fixa,350,1,148738.37726274345,0.3949049371638949,0.12817680307865206,0.1446142482527049,0.2112115204336514,0.12109249107109676,148738.37726274345
Fernanda 8646,Moderado,32,15548.319105785147,1,511331.48700971843,9,0,Brasil,13.75,0,4,1,1,0,1,0,0,1,0.0,0.15,0,Baixa,Renda Fixa,681,0,109269.56025979586,0.3205158489457078,0.1815354039361664,0.08418626609529062,0.09753328047911007,0.3162292005437253,109269.56025979586
Amanda 3629,Moderado,62,13147.096449530345,78,741403.781417843,5,2,Brasil,13.75,1,14,4,5,1,1,1,1,10,33128.422839284554,1.0,1,Alta,Multimercado,753,1,121569.38805835761,0.1794265041519413,0.09940499619156641,0.10764955602810733,0.032678206631141446,0.5808407369972435,121569.38805835761
Amanda 9278,Moderado,18,11411.17888525761,36,148426.7551379653,11,2,Brasil,5.0,0,7,1,1,0,0,0,0,5,0.0,0.0,0,,Caixa,609,0,14920.413566376228,0.27535009742694794,0.2789252519222841,0.06208768031863143,0.002366331921025044,0.3812706384111114,14920.413566376228
Sofia 7583,Moderado,42,14259.36943440049,95,1172831.8958014324,9,1,Brasil,5.0,0,6,1,2,0,0,0,0,5,0.0,0.0,0,,ETF,1013,0,6826.072153415806,0.23172045808125918,0.11093408900156192,0.01019188338866961,0.22235846376915883,0.4247951057593504,6826.072153415806
Mariana 9520,Moderado,24,18543.19122454326,28,1218992.2446433199,17,0,Brasil,13.75,0,0,1,1,1,0,0,1,0,0.0,0.30000000000000004,0,Baixa,Renda Fixa,400,0,80835.36675210056,0.20648059339016506,0.0869864525016409,0.13175640219543064,0.2296677543916731,0.34510879752109036,80835.36675210056
Sofia 7083,Agressivo,26,11115.830145851798,98,133682.33499380923,11,0,Alemanha,5.0,0,4,3,4,0,0,1,0,2,0.0,0.2,0,Baixa,Renda Variável,49,1,73645.59096054564,0.12235434077808449,0.1006195344210345,0.1398417064588564,0.2206688574966945,0.41651556084533015,73645.59096054564
Luca 3908,Agressivo,41,12277.479210632278,35,810599.5291365824,6,2,Brasil,13.75,0,2,2,3,0,0,0,0,2,0.0,0.0,0,,Multimercado,463,0,65135.98777877653,0.2330577429552383,0.002482716477970892,0.1854595397975608,0.02543150724014892,0.5535684935290811,65135.98777877653
Beatriz 2559,Conservador,18,12770.387674925221,60,833861.3589406026,16,0,EUA,13.75,0,7,3,3,0,0,0,0,3,0.0,0.0,0,,Renda Fixa,585,0,8264.848879676596,0.17943121604688383,0.08475730094019276,0.15153823059947114,0.18086152484024004,0.4034117275732123,8264.848879676596
Henrique 5387,Moderado,61,21568.43854109597,103,674300.9414196764,19,1,Brasil,2.0,1,11,4,5,1,1,0,0,7,95726.4219466849,0.7,1,Média,Renda Variável,529,1,26350.671421348878,0.18932429172311044,0.22288741957451674,0.020134390464282406,0.08124314744218995,0.48641075079590046,26350.671421348878
Mariana 9175,Moderado,25,3602.5749423238976,62,1119902.0832589127,14,1,EUA,13.75,0,7,1,1,1,0,0,0,4,0.0,0.1,0,Baixa,Renda Variável,752,0,1413.834856504698,0.22305769130915856,0.2720885413186141,0.02678720732058706,0.24392914304088664,0.23413741701075363,1413.834856504698
Henrique 3442,Agressivo,41,14732.892059155232,87,698455.4052196224,3,0,Brasil,13.75,0,7,3,4,0,0,0,0,3,0.0,0.0,0,,Multimercado,95,0,103967.67549844534,0.38316750191811133,0.1456483036223272,0.08989956825565236,0.15942146336288213,0.22186316284102703,103967.67549844534
Juliana 1036,Moderado,28,11540.791004963745,46,838654.4661608341,10,1,Brasil,13.75,0,4,3,2,1,1,0,0,2,0.0,0.25,0,Baixa,Renda Variável,598,0,125771.6984436389,0.2502442998065974,0.13545072561316202,0.12423232871934864,0.25515039301471,0.23492225284618196,125771.6984436389
Rodrigo 9669,Moderado,68,14267.086904736718,108,1597071.8594087951,4,1,Brasil,2.0,0,7,3,2,0,0,0,1,5,0.0,0.2,0,Baixa,Renda Fixa,1150,1,143140.95389082475,0.29924356874150343,0.2764289471694637,0.1898716599029949,0.21463438875796112,0.019821435428076795,143140.95389082475
Beatriz 7074,Conservador,34,9370.509784021102,83,332597.61730610084,2,1,Brasil,13.75,0,1,1,2,1,1,0,0,0,0.0,0.25,0,Baixa,Multimercado,634,0,5635.498024410152,0.1337218316244088,0.11752655718011709,0.004270129013446833,0.2697834587688687,0.4746980234131586,5635.498024410152
André 1849,Moderado,25,11804.1398765662,82,1242038.2436538076,13,1,Brasil,13.75,1,14,3,2,1,1,1,0,10,90925.9523451472,0.8999999999999999,1,Alta,Renda Variável,133,1,104023.7505169193,0.19497018354693704,0.26904594324500164,0.09189370341167127,0.1293616961493232,0.3147284736470668,104023.7505169193
Letícia 2390,Agressivo,52,14845.64231786198,79,1016132.8593647827,11,2,Brasil,13.75,0,4,2,3,0,0,0,0,3,0.0,0.0,0,,Renda Variável,842,0,39839.29421270848,0.03763596918002046,0.009266700040025333,0.07981184070525488,0.06710966277484953,0.8061758272998498,39839.29421270848
Beatriz 8498,Agressivo,52,24451.640804175364,61,617092.5585839046,12,1,Brasil,13.75,0,3,2,3,1,0,0,1,1,0.0,0.30000000000000004,0,Baixa,Renda Variável,997,1,92357.18427642516,0.03124455751305342,0.016603628553543102,0.15907125603150057,0.191816378437292,0.601264179464611,92357.18427642516
Natália 7504,Conservador,50,15232.144757608286,65,1457793.9664159173,1,1,EUA,13.75,0,4,2,1,0,1,0,0,3,0.0,0.15,0,Baixa,Multimercado,610,0,147757.2937472931,0.234156773521689,0.12952255734694737,0.03347222491079709,0.10986317033997374,0.49298527388059277,147757.2937472931
Rafael 7802,Agressivo,22,8607.737607877965,89,1106864.8354868845,9,1,Alemanha,13.75,0,0,1,2,1,0,0,1,0,0.0,0.30000000000000004,0,Baixa,Renda Variável,440,1,97638.75702475134,0.13725221459307377,0.07145236629094372,0.03733797240382158,0.12065085376586966,0.6333065929462913,97638.75702475134
Bianca 2610,Moderado,59,10304.961271909187,26,959949.4386517837,12,0,Brasil,13.75,0,3,1,1,1,0,0,0,1,0.0,0.1,0,Baixa,Renda Fixa,746,1,86639.31613302018,0.17922196410157723,0.10125508829181826,0.04958980943530125,0.09169085064265854,0.5782422875286448,86639.31613302018
Juliana 6964,Moderado,56,10186.343566464584,35,1338661.9363946882,7,2,Brasil,13.75,0,2,3,3,1,0,0,0,1,0.0,0.1,0,Baixa,Renda Fixa,716,0,86651.75037950052,0.07195306786572396,0.15501312968560452,0.1616193311239541,0.1614637340566558,0.4499507372680617,86651.75037950052
Felipe 4408,Moderado,58,4817.42730947994,57,1606557.712882908,17,1,Brasil,5.0,1,8,4,3,1,0,1,0,6,60634.5578693204,0.65,1,Média,Caixa,888,1,112355.50942207161,0.10391668745464121,0.23215455589116965,0.10923328791378953,0.060955373765875925,0.49374009497452376,112355.50942207161
Tiago 6207,Moderado,45,10679.639233194252,79,1945610.8921668166,10,1,Brasil,13.75,0,7,3,3,0,1,0,0,5,0.0,0.15,0,Baixa,ETF,481,0,44209.22984941515,0.08913829669364054,0.019845111334890152,0.03368787857310165,0.1511532936150221,0.7061754197833455,44209.22984941515
Tiago 9915,Moderado,24,14931.31632728698,63,1262407.2330689833,6,1,Brasil,13.75,0,2,3,2,0,0,0,0,0,0.0,0.0,0,,Caixa,372,0,72347.78273633527,0.09386249658875308,0.26080190042154067,0.027646284686290136,0.06775741613282445,0.5499319021705917,72347.78273633527
João 8979,Moderado,26,6903.07152369282,4,1750135.570946762,7,1,EUA,13.75,1,11,4,4,1,0,0,0,6,18320.065950894084,0.5499999999999999,1,Média,Multimercado,261,1,31775.353588556845,0.3473028734273451,0.05782030019624755,0.09595587646814437,0.1158963687133233,0.38302458119493965,31775.353588556845
João 7105,Moderado,25,16193.93060420237,79,12172.166635684316,19,0,Brasil,13.75,0,5,1,1,0,0,0,0,2,0.0,0.0,0,,Caixa,340,0,86177.60952326251,0.025349958994124712,0.13726194531579547,0.146399860261178,0.2108885286983523,0.4800997067305496,86177.60952326251
Rodrigo 4032,Agressivo,29,13951.099284337353,42,1065169.0285245236,14,2,EUA,13.75,0,5,2,3,0,1,0,0,3,0.0,0.15,0,Baixa,Multimercado,267,0,47017.06669417476,0.0629366841526207,0.18341711061869453,0.18834336302479404,0.2561856667310693,0.30911717547282147,47017.06669417476
Eduardo 1572,Conservador,51,9063.066712115848,102,437148.6220526942,11,0,Brasil,5.0,0,2,3,3,1,0,0,0,1,0.0,0.1,0,Baixa,Caixa,1067,0,23193.248784765434,0.1333711307677477,0.17191393192078747,0.07188959190833415,0.22083997485012713,0.40198537055300354,23193.248784765434
Fernanda 8046,Conservador,50,11433.88145064861,45,197442.98959544298,2,1,EUA,2.0,0,4,1,2,1,1,0,0,2,0.0,0.25,0,Baixa,ETF,947,0,63773.8068597489,0.141574610443345,0.21550041273478177,0.07871843136932942,0.14925531329772027,0.41495123215482355,63773.8068597489
Rafael 1894,Moderado,65,18393.287230564132,39,1068622.3239581403,1,1,Brasil,13.75,0,3,2,1,1,0,0,0,3,0.0,0.1,0,Baixa,Multimercado,143,0,18386.8748618178,0.34688975182599663,0.04699135361824741,0.05423575197894775,0.18951810300316183,0.3623650395736464,18386.8748618178
Juliana 8628,Moderado,40,14934.191254023463,118,1496184.7472366972,10,1,Brasil,5.0,0,7,1,1,0,0,0,1,3,0.0,0.2,0,Baixa,Renda Fixa,223,1,22380.258399004193,0.26137509474729365,0.11832260079943158,0.13035809521401753,0.24704269948943475,0.2429015097498224,22380.258399004193
Tiago 5895,Moderado,41,12035.13461959259,65,830422.3197240157,12,2,EUA,5.0,0,0,1,2,0,0,1,0,0,0.0,0.2,0,Baixa,ETF,131,0,145959.08416401548,0.28259312940415154,0.2947929977537538,0.01241510699505155,0.17400725708301581,0.2361915087640274,145959.08416401548
Sofia 2138,Moderado,54,11049.266732156062,22,1343513.8241954255,9,1,Brasil,2.0,1,10,5,4,1,1,0,0,6,30368.51719454475,0.7,1,Média,Renda Fixa,197,1,76711.69593391118,0.21454111224369515,0.05995397822948523,0.17166839174536405,0.17218461775538604,0.3816519000260695,76711.69593391118
Bianca 9494,Moderado,52,12306.436281806638,11,984541.3151434903,11,1,Brasil,5.0,0,2,3,3,0,0,0,0,0,0.0,0.0,0,,Caixa,517,0,90024.953447772,0.2766552937183184,0.26769637014534814,0.12124897739146834,0.11520832577994644,0.2191910329649187,90024.953447772
Carlos 8932,Conservador,61,9952.945768230786,110,879800.8732592578,1,1,Brasil,13.75,1,11,4,5,0,1,1,1,8,56821.94494888123,1.0,1,Alta,Caixa,948,1,77911.54398586947,0.016305932837458004,0.09843977088198792,0.023616068990187936,0.16309940240355575,0.6985388248868104,77911.54398586947
Camila 5291,Conservador,57,3581.001977123942,102,587610.7144673626,10,2,Brasil,13.75,0,0,3,4,0,0,0,0,0,0.0,0.0,0,,Renda Fixa,712,0,136452.87059185788,0.2976500800703444,0.1471441465716791,0.1773586411383492,0.06646858682073763,0.31137854539888965,136452.87059185788
Sofia 6177,Conservador,39,20168.711642138922,37,771361.0938569991,19,1,Brasil,5.0,0,7,2,1,0,1,0,0,5,0.0,0.15,0,Baixa,Renda Variável,628,0,85301.0803715779,0.04031617139294861,0.10239461114930973,0.14120419277251856,0.1860945227725594,0.5299905019126637,85301.0803715779
Felipe 9258,Conservador,44,12621.299996797607,115,706093.3052809115,11,1,Brasil,13.75,0,6,2,1,0,0,0,0,4,0.0,0.0,0,,Renda Variável,624,0,102727.8521863646,0.1868217055783966,0.06151746299182864,0.012930138231371346,0.044930496207427596,0.6938001969909757,102727.8521863646
Larissa 2625,Agressivo,52,13592.589060490149,90,1295912.4961896143,3,2,Brasil,13.75,1,10,5,5,1,0,1,0,5,47881.92198529395,0.75,1,Média,ETF,53,1,108636.82744309415,0.036244388889347334,0.05039580541933114,0.002954955877731225,0.08604679787049606,0.8243580519430942,108636.82744309415
Henrique 2561,Conservador,18,11768.369000492365,51,240876.83744548768,16,0,Brasil,13.75,1,8,5,5,1,1,0,1,5,87772.36781325836,0.8,1,Alta,Caixa,957,1,17957.642903330634,0.2177798326835049,0.18758688942241172,0.07166074857564682,0.14781357686229543,0.37515895245614117,17957.642903330634
Felipe 9363,Conservador,52,9059.532797101649,91,194346.37368873393,10,0,Alemanha,2.0,0,5,2,3,0,1,0,1,4,0.0,0.35,0,Baixa,ETF,73,1,16599.554918426908,0.21996315249821122,0.2589927916725687,0.15998298401203215,0.21258814004016782,0.14847293177702015,16599.554918426908
Tiago 8483,Moderado,54,11256.302076204916,58,1323425.8584748362,2,2,EUA,13.75,1,11,4,3,0,0,1,0,7,89416.54505713435,0.65,1,Média,Renda Fixa,595,1,87025.44821142947,0.13378742568008625,0.243358169080395,0.08662951327673858,0.031025240794478968,0.5051996511683012,87025.44821142947
Carlos 5650,Agressivo,64,5602.420951222755,77,1097133.1590589727,19,2,Brasil,13.75,1,10,4,5,1,0,0,1,6,72605.42531093323,0.75,1,Média,Renda Variável,108,1,1516.5268227651986,0.3239789181365229,0.1171117746131991,0.11506967838627075,0.0933530983087857,0.3504865305552215,1516.5268227651986
Rafael 7080,Moderado,31,21108.345992213217,7,866098.1925178886,4,1,EUA,13.75,1,9,4,5,1,0,0,1,7,27349.338791990624,0.6499999999999999,1,Média,Caixa,531,1,138480.6035600063,0.2820533466864123,0.22564253008707735,0.029995641747805314,0.2947263613282119,0.16758212015049323,138480.6035600063
Bruno 5981,Conservador,20,7061.9520063104155,8,313361.33997172804,16,1,Brasil,13.75,1,10,4,3,1,1,1,0,7,42696.44714789107,0.8999999999999999,1,Alta,ETF,523,1,117231.04027315401,0.23764060983676358,0.2493903066017114,0.1336736094632219,0.0052294121279220064,0.37406606197038106,117231.04027315401
Tiago 4732,Conservador,18,7872.134864611282,110,827943.9526199299,6,1,Brasil,13.75,0,5,2,3,0,1,0,0,2,0.0,0.15,0,Baixa,Renda Fixa,1166,0,46355.43693209618,0.15480807181554015,0.17251255115294797,0.06484532008458987,0.21374162477686767,0.3940924321700543,46355.43693209618
Natália 9277,Moderado,22,10238.963182454398,51,1581566.2090068231,11,0,Brasil,5.0,0,0,1,1,1,0,0,0,1,0.0,0.1,0,Baixa,Multimercado,1137,1,107907.89422136865,0.23437863341314627,0.23313723074587342,0.17355144759552146,0.1707931179354598,0.18813957030999906,107907.89422136865
Fernanda 4626,Moderado,43,17152.30289940951,115,1780346.2592206215,17,1,Alemanha,2.0,1,12,4,3,1,0,0,0,9,5468.28710795396,0.6499999999999999,1,Média,Renda Fixa,387,0,56307.10797606512,0.00832196019229139,0.007999523473049119,0.009925931520005449,0.08151596374566415,0.8922366210689899,56307.10797606512
Bianca 6513,Agressivo,31,12058.035997050616,23,1408127.374228798,15,1,EUA,2.0,0,6,1,1,1,0,0,0,4,0.0,0.1,0,Baixa,ETF,210,0,23374.46022840847,0.3847261437868351,0.26824529617982495,0.1544448263455818,0.012988053237554153,0.17959568045020402,23374.46022840847
Felipe 7623,Moderado,56,7055.45681587815,90,129225.23000295284,4,0,EUA,13.75,1,12,3,4,1,1,0,1,9,9917.787911544823,0.8999999999999999,1,Alta,Multimercado,755,1,121103.53491243179,0.34108940433002455,0.23636450529861058,0.14718555994683027,0.27749208350963706,-0.002131553085102489,121103.53491243179
Juliana 8917,Agressivo,44,17017.35344302936,108,1344115.455436226,8,1,Brasil,13.75,0,4,1,2,0,0,0,0,3,0.0,0.0,0,,Renda Variável,863,0,119328.2018823102,0.08009963515709302,0.1000754293891124,0.02610103154601442,0.18756997121794441,0.6061539326898358,119328.2018823102
Sofia 9191,Conservador,26,14924.002507141926,119,489561.32319712616,18,1,Brasil,2.0,0,0,3,4,1,0,0,0,1,0.0,0.1,0,Baixa,Multimercado,952,0,136341.8346019071,0.08343895092375098,0.19143186174176705,0.10987721132501196,0.06604636104016029,0.5492056149693098,136341.8346019071
Rodrigo 6405,Conservador,32,14153.73982886581,91,637349.9736225461,14,1,Brasil,5.0,0,3,1,2,0,0,0,0,2,0.0,0.0,0,,Renda Fixa,874,0,63062.64896609696,0.03209128148430631,0.11678961111999546,0.10763220309823503,0.26428783599194505,0.47919906830551817,63062.64896609696
Tiago 5073,Agressivo,32,14862.936964683362,9,399787.6838403692,2,1,EUA,5.0,0,2,2,2,0,0,0,0,2,0.0,0.0,0,,Multimercado,935,0,110514.14783288138,0.10959798044492919,0.016289313127087323,0.1097031092077424,0.18380790415950454,0.5806016930607365,110514.14783288138
Sofia 9318,Agressivo,43,21577.447602329805,46,1553754.0233342072,16,2,EUA,13.75,1,13,4,4,1,1,0,1,9,69039.78012706412,1.0,1,Alta,Renda Variável,219,1,22439.682283244314,0.27679220623840534,0.06602485523628478,0.19833072811000835,0.12602179219647114,0.3328304182188304,22439.682283244314
Rodrigo 8808,Moderado,59,20740.37958014445,38,1300718.2240481852,15,1,Brasil,13.75,0,6,1,1,0,0,0,0,3,0.0,0.0,0,,Caixa,235,0,87382.77232454282,0.17681051266241515,0.08755113540040184,0.07180209800168905,0.18065201696064917,0.4831842369748448,87382.77232454282
Fernanda 3247,Conservador,30,9253.138627986818,111,1227551.75865237,6,1,Brasil,5.0,0,0,2,3,1,1,0,0,1,0.0,0.25,0,Baixa,ETF,1199,0,17769.95948251794,0.028808452630565154,0.09562189607417929,0.032586883324183406,0.08984201245632172,0.7531407555147505,17769.95948251794
Vinicius 9816,Agressivo,68,18495.53997124461,13,1339265.4932418594,9,1,Brasil,13.75,0,3,3,3,0,0,0,0,2,0.0,0.0,0,,ETF,311,0,26813.010646750772,0.19167778669965463,0.03963187304199554,0.12780605135918724,0.020055143944039445,0.6208291449551231,26813.010646750772
Henrique 8096,Conservador,49,13532.672759035602,7,481176.80019376776,12,0,Brasil,13.75,1,10,5,5,1,1,0,0,5,92576.85913265124,0.7,1,Média,Multimercado,983,1,140994.2465808249,0.37130240796621705,0.24876655229325503,0.17450501331956875,0.056166899298507676,0.14925912712245137,140994.2465808249
Felipe 9786,Moderado,56,13996.383264550997,11,894842.3845074696,10,1,Brasil,5.0,0,2,3,3,0,1,0,0,1,0.0,0.15,0,Baixa,Multimercado,1101,0,80660.44308714119,0.3243182863987226,0.14999016517032418,0.009621884431648265,0.08673004509297383,0.4293396189063312,80660.44308714119
Vinicius 9504,Conservador,66,5230.9166734266855,74,1270174.9058824885,7,1,EUA,5.0,0,1,1,1,0,0,1,0,1,0.0,0.2,0,Baixa,Renda Variável,45,0,70869.95394839424,0.10702209381787249,0.03980340287046928,0.09104701224167354,0.06417784497352286,0.6979496460964618,70869.95394839424
Beatriz 7972,Agressivo,69,11318.456938447216,97,1276822.1149604178,5,1,Alemanha,13.75,0,0,2,3,0,1,0,0,0,0.0,0.15,0,Baixa,Caixa,814,0,131039.81854560552,0.13731180646287422,0.017922449724924006,0.001888665901583475,0.18572121909861536,0.6571558588120029,131039.81854560552
Mariana 4394,Moderado,49,8748.70563865374,103,1585785.2068827099,8,2,EUA,13.75,0,3,1,2,1,0,0,1,3,0.0,0.30000000000000004,0,Baixa,Multimercado,1158,1,91671.82363118201,0.1250281424008906,0.13958439739236372,0.16275560440621445,0.15217914469740865,0.42045271110312255,91671.82363118201
Paula 2267,Moderado,21,15312.235259573237,50,581336.89370934,12,1,Brasil,5.0,0,5,1,1,0,0,0,1,2,0.0,0.2,0,Baixa,ETF,934,0,140759.66346677594,0.21434848942420298,0.2554182425978427,0.15196146738951588,0.023397600275281115,0.3548742003131573,140759.66346677594
